Time (s), Cell Name, Value
24.8847373046875, C000, 5.498943
24.9846591796875, C000, 7.010676
25.084581298828127, C000, 4.579199
25.38434716796875, C000, 9.772736
25.484269287109374, C000, 10.71994
25.58419140625, C000, 10.35759
25.68411328125, C000, 9.975216
25.78403515625, C000, 5.30798
25.883957275390625, C000, 12.76449
33.67787329101562, C000, 8.040323
33.77779541015625, C000, 6.601625
33.87771728515625, C000, 9.26041
33.97763916015625, C000, 10.85772
34.07756127929687, C000, 8.703655
34.1774833984375, C000, 5.53133
34.2774052734375, C000, 11.42559
34.3773271484375, C000, 8.830452
34.477249267578124, C000, 10.86789
34.57717114257812, C000, 6.98674
34.67709326171875, C000, 4.866356
35.276625244140625, C000, 4.2775
41.871477294921874, C000, 9.149446
41.9713994140625, C000, 10.65995
42.0713212890625, C000, 10.02136
42.1712431640625, C000, 12.26402
42.271165283203125, C000, 12.98296
42.37108740234375, C000, 7.505749
199.7482373046875, C000, 7.670974
204.94418115234376, C000, 4.855877
205.04410327148437, C000, 8.694734
205.14402514648438, C000, 6.402699
205.243947265625, C000, 10.02539
205.54371313476562, C000, 9.745157
205.64363525390624, C000, 7.045101
206.3430891113281, C000, 4.824511
212.2384873046875, C000, 4.337173
212.3384091796875, C000, 9.773479
212.43833129882813, C000, 9.710611
212.73809716796876, C000, 4.617319
261.89972119140623, C000, 6.120767
292.675697265625, C000, 7.093309
292.7756193847656, C000, 4.697203
293.07538525390623, C000, 6.992256
293.17530737304685, C000, 10.78564
293.27522924804686, C000, 7.981621
293.37515112304686, C000, 11.00225
293.4750732421875, C000, 12.86321
293.57499536132815, C000, 7.464592
293.6749172363281, C000, 9.559475
293.7748391113281, C000, 12.12043
293.8747612304688, C000, 10.46028
293.9746833496094, C000, 7.837906
294.0746052246094, C000, 9.919098
294.17452734375, C000, 9.759315
294.27444921875, C000, 4.771782
295.0738251953125, C000, 4.723885
423.773361328125, C000, 5.387562
423.973205078125, C000, 5.851321
424.07312744140626, C000, 5.647814
436.66329931640627, C000, 5.977816
436.7632214355469, C000, 8.465765
445.9560451660156, C000, 4.218914
446.0559670410156, C000, 7.878464
595.439357421875, C000, 4.922464
613.7250832519532, C000, 6.427703
644.4011372070313, C000, 4.230398
644.6009812011719, C000, 6.618132
647.198953125, C000, 7.236939
690.7649453125, C000, 6.195569
698.9585493164062, C000, 4.521316
699.0584711914063, C000, 6.995428
699.1583933105469, C000, 4.643391
699.2583151855468, C000, 8.111216
699.3582373046875, C000, 7.150114
732.2325751953125, C000, 4.195096
763.7080053710938, C000, 4.922981
763.8079272460938, C000, 4.387524
775.7985673828125, C000, 5.843145
780.7946672363281, C000, 6.223322
780.8945893554687, C000, 7.883589
780.9945112304688, C000, 6.533394
788.1888952636718, C000, 8.35609
788.2888171386719, C000, 6.219382
790.2872573242188, C000, 4.081218
871.2240773925781, C000, 4.333251
877.6190854492188, C000, 8.257681
877.8189291992187, C000, 8.868681
877.9188513183594, C000, 10.38264
878.0187734375, C000, 9.297909
878.1186953125, C000, 6.96909
878.2186171875, C000, 10.63959
878.3185393066407, C000, 10.19788
878.4184614257813, C000, 12.50277
878.5183833007812, C000, 9.862
878.6183051757813, C000, 15.43819
878.7182272949219, C000, 11.75501
878.8181491699219, C000, 8.481758
878.9180712890625, C000, 11.11159
879.0179931640625, C000, 7.740204
879.1179152832032, C000, 9.928116
879.5176032714844, C000, 4.901436
1152.2047412109375, C000, 5.308916
1152.404585205078, C000, 6.26871
1152.5045073242188, C000, 8.021095
1169.9908571777344, C000, 5.783467
1170.1907014160156, C000, 4.702379
1235.9393774414064, C000, 6.538087
1236.1392211914062, C000, 4.202367
1272.2110632324218, C000, 4.240493
1272.3109851074219, C000, 5.630811
1272.4109072265626, C000, 6.248528
1272.510829345703, C000, 9.887774
1272.6107512207032, C000, 5.972301
1272.7106730957032, C000, 10.61212
1272.8105954589844, C000, 8.707672
1272.9105173339844, C000, 9.428104
1273.0104392089843, C000, 8.30265
1273.1103610839843, C000, 11.84634
1273.2102834472657, C000, 12.65825
1273.3102053222656, C000, 8.587418
1273.4101271972656, C000, 14.03226
1274.5092692871094, C000, 4.108456
1342.6560732421874, C000, 4.669933
1342.7559953613281, C000, 4.888825
1342.8559172363282, C000, 5.865638
1342.955839111328, C000, 5.737453
1343.0557612304688, C000, 7.949661
1343.1556833496093, C000, 5.302586
1364.9386791992188, C000, 4.414768
1365.0386013183593, C000, 9.221145
1365.1385231933593, C000, 6.327888
1365.2384453125, C000, 7.066534
1365.3383671875, C000, 9.928537
1365.4382893066406, C000, 8.404869
1365.5382111816407, C000, 9.895287
1365.6381333007812, C000, 10.37143
1365.7380551757813, C000, 10.10658
1365.837977294922, C000, 11.33026
1365.9378991699218, C000, 9.037926
1366.0378212890625, C000, 9.770714
1530.6093552246093, C000, 5.351244
1530.7092770996094, C000, 6.855587
1530.80919921875, C000, 4.40078
1530.9091213378906, C000, 9.539064
1531.0090432128907, C000, 7.328791
1531.1089653320312, C000, 8.511368
1531.2088872070312, C000, 4.942532
1578.4719931640625, C000, 5.697641
1578.5719152832032, C000, 5.765793
1578.671837158203, C000, 7.720926
1578.7717592773438, C000, 8.728163
1578.8716813964843, C000, 5.864269
1578.9716032714844, C000, 8.262218
3.001819091796875, C001, 8.700853
3.101741455078125, C001, 8.678931
5.69971337890625, C001, 4.839738
5.79963525390625, C001, 11.50705
5.89955712890625, C001, 9.469053
5.999479248046875, C001, 7.973837
6.0994013671875, C001, 11.56148
6.1993232421875, C001, 9.468426
6.2992451171875, C001, 10.45227
6.39916748046875, C001, 7.924435
7.6981533203125, C001, 4.006832
21.8870771484375, C001, 5.671346
48.3664072265625, C001, 4.752572
48.4663291015625, C001, 6.947826
48.56625146484375, C001, 4.956043
48.66617333984375, C001, 6.920259
50.96437939453125, C001, 10.19814
51.06430126953125, C001, 8.518482
51.16422314453125, C001, 8.858448
51.26414526367188, C001, 6.263334
51.3640673828125, C001, 6.471386
51.4639892578125, C001, 4.755215
55.06118139648437, C001, 7.275002
55.16110327148437, C001, 8.017591
55.26102514648438, C001, 8.29092
55.86055737304687, C001, 9.738487
55.96047924804687, C001, 11.33014
56.0604013671875, C001, 6.53561
56.1603232421875, C001, 6.830109
56.260245361328124, C001, 5.037533
57.8589970703125, C001, 4.315022
107.42030932617187, C001, 5.647942
107.52023120117188, C001, 5.318662
124.9066591796875, C001, 4.576444
180.66313525390626, C001, 5.52079
180.76305737304688, C001, 7.326252
180.86297924804688, C001, 4.404068
196.0511232910156, C001, 4.309414
255.80447924804687, C001, 5.866037
255.9044013671875, C001, 5.115807
263.49847314453126, C001, 7.244872
263.5983952636719, C001, 7.089602
263.6983173828125, C001, 7.022326
324.45089331054686, C001, 7.304644
324.55081518554687, C001, 7.720659
324.6507373046875, C001, 5.39154
395.4954353027344, C001, 6.087411
395.5953571777344, C001, 8.047855
395.695279296875, C001, 5.424501
395.79520141601563, C001, 6.724649
463.14262915039063, C001, 4.786608
508.8069833984375, C001, 4.238568
531.2894333496093, C001, 7.239434
531.3893552246094, C001, 8.812714
531.4892770996094, C001, 8.336615
531.5891994628906, C001, 10.79719
531.6891213378906, C001, 4.175285
556.6696213378906, C001, 5.374718
556.8694650878906, C001, 7.947559
556.9693874511719, C001, 9.457836
557.0693093261718, C001, 7.145489
557.1692312011719, C001, 5.481184
557.2691530761718, C001, 7.194801
592.0420092773437, C001, 5.862279
592.1419313964843, C001, 7.096882
592.2418532714844, C001, 6.836253
592.3417751464843, C001, 9.581333
596.1388112792969, C001, 4.099645
604.832025390625, C001, 6.270512
604.931947265625, C001, 6.158208
621.0193891601563, C001, 5.717854
621.3191552734374, C001, 4.618109
633.8094052734375, C001, 4.006236
633.9093273925781, C001, 6.808847
673.1786733398437, C001, 6.065362
688.7665053710938, C001, 6.452938
697.159953125, C001, 4.811714
697.2598752441406, C001, 5.506494
721.940609375, C001, 5.690705
722.04053125, C001, 5.42013
848.7416271972656, C001, 6.256437
848.8415493164063, C001, 5.857043
937.37244140625, C001, 5.097894
937.47236328125, C001, 7.499604
974.2436594238281, C001, 4.331292
1038.2936611328125, C001, 4.69342
1045.9876552734374, C001, 5.454832
1046.0875771484375, C001, 4.273176
1046.4872651367189, C001, 6.055298
1046.5871872558594, C001, 13.2757
1046.687109375, C001, 7.590616
1046.78703125, C001, 8.267214
1046.886953125, C001, 6.827293
