Time (s), Cell Name, Value
32.4762646484375, C000, 7.581939
32.5761865234375, C000, 4.943381
32.6761083984375, C000, 7.934016
32.77603076171875, C000, 8.21434
32.87595263671875, C000, 6.809439
76.1421787109375, C000, 4.199231
119.30848266601562, C000, 5.32711
148.58562866210937, C000, 6.081499
148.68555053710938, C000, 7.579146
148.78547265625, C000, 8.620173
148.88539453125, C000, 5.040695
148.98531665039062, C000, 7.458534
158.07821850585938, C000, 7.428341
158.178140625, C000, 8.350208
158.37798461914062, C000, 6.636776
158.47790649414063, C000, 7.768826
220.629390625, C000, 4.47131
227.92369677734376, C000, 5.796919
228.02361865234374, C000, 5.503196
228.12354052734375, C000, 4.960272
228.22346240234376, C000, 7.342188
228.323384765625, C000, 8.775045
311.15872265625, C000, 4.494742
317.95341870117187, C000, 6.397678
324.3484265136719, C000, 9.238455
324.4483486328125, C000, 8.2325
324.5482705078125, C000, 7.154112
324.6481926269531, C000, 9.340801
329.54437060546877, C000, 8.191337
329.6442924804688, C000, 7.650912
329.7442145996094, C000, 9.902847
329.84413671875, C000, 10.47392
329.94405859375, C000, 8.380924
335.43976879882814, C000, 5.333103
335.53969067382815, C000, 6.734508
340.73563452148437, C000, 5.178462
340.835556640625, C000, 5.945339
340.935478515625, C000, 11.28309
341.0354006347656, C000, 12.14086
341.1353225097656, C000, 9.507633
426.9683205566406, C000, 4.253682
433.0635625, C000, 4.764332
433.163484375, C000, 5.772906
433.2634067382813, C000, 5.249861
433.3633286132812, C000, 8.942156
433.46325048828123, C000, 7.242762
433.56317260742185, C000, 6.456205
433.6630947265625, C000, 9.699493
470.3344685058594, C000, 5.008614
498.51247265625, C000, 6.660191
498.61239453125, C000, 4.37198
506.406310546875, C000, 10.7142
506.50623266601565, C000, 7.035772
506.8059985351563, C000, 7.502007
506.9059206542969, C000, 13.08491
537.0823645019532, C000, 4.5082
551.0714445800782, C000, 4.736105
551.1713666992188, C000, 7.001195
591.8396206054688, C000, 4.378255
592.4391525878906, C000, 7.375154
592.5390744628907, C000, 9.388736
592.6389965820313, C000, 9.820137
592.7389187011719, C000, 9.958364
592.8388405761718, C000, 9.479008
592.9387624511719, C000, 11.21173
593.0386845703125, C000, 6.297192
697.9567846679688, C000, 4.936504
783.1902504882812, C000, 5.594965
783.2901723632813, C000, 4.628047
783.3900947265626, C000, 5.823153
783.4900166015625, C000, 9.435051
858.7312827148437, C000, 6.380317
858.8312045898438, C000, 9.28575
858.9311264648437, C000, 6.899138
867.5244184570313, C000, 7.77387
867.6243405761719, C000, 6.612912
867.7242626953125, C000, 5.349412
867.8241845703125, C000, 9.270704
867.9241064453125, C000, 13.75271
868.0240285644531, C000, 10.99554
868.1239506835938, C000, 6.221066
899.4994587402343, C000, 4.506243
938.9686486816406, C000, 4.495402
939.0685705566407, C000, 4.056065
977.2387746582032, C000, 5.377122
977.3386965332031, C000, 4.756076
977.4386186523437, C000, 6.249898
977.5385405273438, C000, 5.461397
1038.6908046875, C000, 8.849413
1038.8906484375, C000, 10.61813
1038.9905708007811, C000, 6.845287
1039.0904926757812, C000, 8.596277
1039.1904145507813, C000, 8.093868
1039.2903364257813, C000, 11.13334
1039.3902587890625, C000, 8.852367
1039.4901806640626, C000, 9.945107
1039.5901025390624, C000, 12.54714
1039.6900244140625, C000, 12.02275
1039.7899465332032, C000, 6.805992
1109.5355026855468, C000, 6.676068
1109.6354245605469, C000, 4.50872
1109.735346435547, C000, 8.041113
1141.6104645996095, C000, 4.943751
1141.71038671875, C000, 5.35823
1141.81030859375, C000, 6.758107
1141.91023046875, C000, 5.917342
1157.0983745117187, C000, 5.889082
1157.1982966308594, C000, 4.59359
1191.0718544921874, C000, 5.303034
1191.1717766113281, C000, 6.00037
1191.2716987304686, C000, 5.999993
1191.3716206054687, C000, 4.557766
1252.3240405273436, C000, 5.176588
1252.523884765625, C000, 5.184981
1252.723728515625, C000, 6.80031
1252.823650390625, C000, 5.558889
1281.801030517578, C000, 4.544716
1281.9009523925781, C000, 7.970527
1282.0008747558593, C000, 9.240468
1282.1007966308593, C000, 5.902155
1300.2866005859375, C000, 7.574036
1300.4864445800781, C000, 9.501869
1307.3810627441405, C000, 5.263817
1323.968114501953, C000, 4.75858
1324.0680363769532, C000, 7.600276
1360.9392546386719, C000, 7.472007
1361.039176513672, C000, 7.210674
