Time (s), Cell Name, Value
22.970309326171876, C000, 6.627671
23.0702314453125, C000, 8.813511
23.1701533203125, C000, 5.959198
23.2700751953125, C000, 8.083662
23.369997314453126, C000, 7.956524
23.46991943359375, C000, 9.113014
23.56984130859375, C000, 12.68839
23.669763427734374, C000, 5.560051
23.769685302734374, C000, 12.30422
23.869607421875, C000, 10.79293
23.969529296875, C000, 11.55559
24.069451416015625, C000, 11.28448
24.169373291015624, C000, 12.24925
24.26929541015625, C000, 9.42495
24.36921728515625, C000, 9.352257
24.469139404296875, C000, 13.89373
24.569061279296875, C000, 6.977058
24.868827392578126, C000, 6.015564
25.268515380859377, C000, 4.94738
25.368437255859376, C000, 4.83387
25.768125244140624, C000, 4.864952
40.65650341796875, C000, 6.094698
40.75642529296875, C000, 8.362208
40.85634741210937, C000, 9.645651
40.95626928710937, C000, 10.9451
41.05619140625, C000, 8.399929
41.15611328125, C000, 5.239433
42.954709228515625, C000, 4.863604
69.43403930664063, C000, 4.988831
134.88294921875, C000, 5.475547
148.872029296875, C000, 4.652828
149.37163916015626, C000, 6.082885
176.0508134765625, C000, 8.091731
260.28505932617185, C000, 5.483298
260.4849033203125, C000, 6.8221
260.5848251953125, C000, 8.507414
260.68474755859376, C000, 7.173424
260.78466943359376, C000, 7.148186
297.05635546875, C000, 5.760769
297.15627734375, C000, 6.883788
297.2561994628906, C000, 9.214965
297.3561213378906, C000, 7.725163
297.4560434570312, C000, 6.608322
297.55596533203123, C000, 10.86436
310.8455913085937, C000, 5.359308
311.04543530273435, C000, 9.142737
311.145357421875, C000, 8.564455
311.245279296875, C000, 7.376894
357.60908740234373, C000, 4.889021
357.80893139648435, C000, 6.423097
357.90885327148436, C000, 6.115717
358.008775390625, C000, 7.760067
358.10869750976565, C000, 8.910051
358.2086193847656, C000, 8.917728
358.3085412597656, C000, 12.40585
358.4084633789063, C000, 9.120991
358.5083854980469, C000, 10.00307
358.6083073730469, C000, 10.9855
358.70822924804685, C000, 5.45092
361.4061232910156, C000, 5.426983
378.69262939453125, C000, 6.511861
378.79255126953126, C000, 6.119552
378.8924733886719, C000, 7.571067
378.9923955078125, C000, 7.4135
437.2469213867187, C000, 4.636908
437.3468435058594, C000, 8.582454
437.44676538085935, C000, 6.641299
437.54668725585935, C000, 8.035002
437.646609375, C000, 6.571373
437.74653125, C000, 6.657028
437.84645336914065, C000, 8.998295
437.9463752441406, C000, 10.11368
438.04629736328127, C000, 11.37629
481.91205517578123, C000, 6.767849
482.0119775390625, C000, 6.917668
482.2118212890625, C000, 7.207392
482.3117431640625, C000, 6.503925
482.41166552734376, C000, 8.288488
482.51158740234376, C000, 8.553356
513.2875632324219, C000, 6.313058
513.3874853515625, C000, 6.901111
513.4874074707031, C000, 8.529119
513.5873293457031, C000, 7.311155
513.6872512207032, C000, 8.307461
513.7871733398438, C000, 11.69151
513.8870954589844, C000, 11.12761
513.9870173339843, C000, 9.311481
588.4289074707032, C000, 4.737441
588.5288293457031, C000, 7.237634
588.6287512207032, C000, 8.739206
588.7286733398438, C000, 6.968451
588.8285954589844, C000, 9.120474
589.0284392089844, C000, 11.99492
608.6131513671875, C000, 6.805482
608.9129174804688, C000, 8.526363
651.0800012207031, C000, 6.880492
651.1799233398438, C000, 6.704769
665.0690812988281, C000, 8.845741
693.7466953125, C000, 5.572919
693.8466174316407, C000, 9.389981
693.9465393066406, C000, 5.14642
704.638193359375, C000, 5.461498
704.8380373535156, C000, 8.811622
704.9379594726563, C000, 5.506239
705.0378813476563, C000, 11.14107
705.1378032226562, C000, 4.639486
751.4016892089844, C000, 5.134408
754.599193359375, C000, 8.262161
754.699115234375, C000, 5.180595
754.7990373535156, C000, 8.671431
754.8989594726562, C000, 12.61895
754.9988813476563, C000, 7.226082
758.3962292480469, C000, 10.34615
758.4961513671875, C000, 10.50379
758.6959953613281, C000, 6.167633
758.7959172363281, C000, 14.88524
758.8958393554688, C000, 11.93874
760.8942795410156, C000, 4.588264
765.6905354003907, C000, 7.637348
765.7904572753906, C000, 12.80735
765.8903793945312, C000, 8.858217
765.9903012695313, C000, 6.387798
772.4852314453125, C000, 9.672413
772.5851533203125, C000, 7.131802
772.8849194335937, C000, 13.67758
772.9848413085938, C000, 9.937109
773.0847631835937, C000, 9.584816
773.184685546875, C000, 9.866505
773.284607421875, C000, 10.26063
773.384529296875, C000, 11.69566
773.484451171875, C000, 10.65754
900.3853913574219, C000, 5.754303
900.4853134765625, C000, 6.338464
900.5852353515625, C000, 5.045463
924.9662033691407, C000, 5.352942
925.1660473632812, C000, 8.992866
925.2659692382813, C000, 5.608433
925.3658913574219, C000, 6.545765
925.4658134765625, C000, 9.779114
925.5657353515625, C000, 10.78294
925.6656572265625, C000, 12.19012
925.7655793457031, C000, 13.61464
925.8655014648438, C000, 12.69965
1088.638439453125, C000, 5.480026
1088.738361328125, C000, 6.136978
1089.6376591796875, C000, 5.381916
1089.7375812988282, C000, 9.663653
1089.8375034179687, C000, 11.92008
1093.9343054199219, C000, 10.68958
1094.034227294922, C000, 9.811974
1094.1341494140624, C000, 7.828236
1094.2340712890625, C000, 10.84101
1094.333993408203, C000, 9.545845
1094.433915283203, C000, 8.420029
1094.5338374023438, C000, 11.26168
1094.6337592773436, C000, 15.7764
1094.7336813964844, C000, 14.16245
1094.8336032714844, C000, 10.68465
1094.933525390625, C000, 15.04021
1095.033447265625, C000, 10.81942
1095.1333693847657, C000, 10.95361
1095.2332912597656, C000, 15.12624
1095.3332133789063, C000, 8.295937
1095.4331352539064, C000, 5.767799
1095.5330573730469, C000, 5.803993
1096.63219921875, C000, 4.812393
1140.09826953125, C000, 5.101071
1140.19819140625, C000, 5.393662
1140.29811328125, C000, 6.569441
1152.8882854003907, C000, 9.920173
1152.9882072753906, C000, 8.760519
1163.3800954589844, C000, 6.931067
1163.4800173339843, C000, 6.769378
1163.579939453125, C000, 7.359234
1163.679861328125, C000, 8.589977
1163.779783203125, C000, 10.22297
1163.8797053222656, C000, 8.291443
1163.9796274414061, C000, 10.32098
1227.0304094238281, C000, 6.658103
1227.1303312988282, C000, 8.246176
1227.2302534179687, C000, 6.047699
1227.4300974121093, C000, 9.943943
1227.5300192871093, C000, 7.704163
1330.5496013183595, C000, 4.987405
1373.7159055175782, C000, 8.821476
1373.815827392578, C000, 7.365816
1373.9157492675781, C000, 5.237501
1374.0156711425782, C000, 10.08357
1374.1155935058594, C000, 12.08748
1374.2155153808594, C000, 5.832275
1374.3154372558595, C000, 9.106525
1402.2935974121094, C000, 5.347242
1402.49344140625, C000, 7.695038
1402.59336328125, C000, 7.380291
1402.6932854003906, C000, 7.671017
1402.7932072753906, C000, 8.845089
1406.3903994140626, C000, 6.787167
1406.4903212890624, C000, 10.49011
1406.5902434082032, C000, 13.72742
1406.6901652832032, C000, 13.89997
1444.760447265625, C000, 7.494483
1444.8603693847656, C000, 5.35187
1460.2483571777343, C000, 7.305668
1460.3482795410157, C000, 7.539096
1460.4482014160155, C000, 6.746641
1464.94469140625, C000, 5.734755
1465.04461328125, C000, 9.020411
1465.1445354003906, C000, 9.618084
1465.2444575195314, C000, 10.00592
1465.3443793945312, C000, 8.88406
1465.4443012695313, C000, 9.362244
1465.544223388672, C000, 13.05947
1465.6441452636718, C000, 9.146309
94.51446118164063, C001, 5.343838
156.76586743164063, C001, 8.594728
171.05471313476562, C001, 6.772402
171.15463549804687, C001, 6.862566
171.25455737304688, C001, 6.722569
186.04301342773437, C001, 4.566671
186.14293530273437, C001, 5.67788
257.0875554199219, C001, 7.962728
257.18747729492185, C001, 4.973736
257.9868532714844, C001, 8.180782
275.5731252441406, C001, 11.02549
275.6730473632812, C001, 5.737112
277.87133154296873, C001, 5.194579
303.95097314453125, C001, 4.582098
314.74254931640627, C001, 7.139931
314.8424714355469, C001, 7.426504
314.9423933105469, C001, 8.090851
315.1422373046875, C001, 5.070946
329.3311611328125, C001, 4.94142
351.51384545898435, C001, 6.69533
425.25628125, C001, 6.234851
425.35620336914064, C001, 6.919982
468.62242944335935, C001, 7.194049
468.82227319335936, C001, 6.756332
468.9221953125, C001, 4.800529
546.0619792480469, C001, 6.925438
546.1619013671875, C001, 9.955364
566.5459892578125, C001, 6.957477
566.6459113769531, C001, 5.929937
587.62953125, C001, 4.88781
701.2408454589844, C001, 9.190414
701.3407673339843, C001, 6.653467
701.4406892089844, C001, 6.515684
701.540611328125, C001, 6.831327
701.6405334472656, C001, 9.18273
701.7404553222656, C001, 7.243221
701.8403771972656, C001, 7.658871
701.9402993164063, C001, 4.758587
702.9395192871094, C001, 5.04104
703.7388955078125, C001, 5.011423
739.3111274414063, C001, 4.597082
751.6015334472656, C001, 8.376534
751.7014553222656, C001, 7.909953
795.8669792480468, C001, 8.286821
795.9669013671875, C001, 7.618351
923.4673732910156, C001, 5.717526
1026.1871892089844, C001, 5.212914
1049.2691713867187, C001, 5.09068
1049.3690935058594, C001, 6.234052
1049.5689372558593, C001, 9.154308
1049.668859375, C001, 7.259081
1049.8687033691406, C001, 6.690491
1049.9686252441406, C001, 7.560484
1051.5673771972656, C001, 7.635001
1051.6672993164063, C001, 8.050245
1070.8523232421876, C001, 5.621539
1070.952245361328, C001, 5.511206
1071.0521674804688, C001, 5.245075
1130.305913330078, C001, 8.304695
1130.4058354492188, C001, 6.427359
1173.9718271484376, C001, 5.310883
1222.1342312011718, C001, 6.210536
1222.2341533203125, C001, 4.609262
1222.334075439453, C001, 10.64818
1222.433997314453, C001, 10.37338
1234.6244814453125, C001, 5.782402
1320.7572453613282, C001, 5.486269
1372.5168413085937, C001, 4.82073
1377.61286328125, C001, 5.217772
1377.7127854003907, C001, 7.163946
1382.8088073730469, C001, 6.603683
1382.908729248047, C001, 6.718068
1435.8673894042968, C001, 8.256264
1523.6988271484374, C001, 5.276996
1523.7987495117188, C001, 5.071138
1523.8986713867187, C001, 4.753098
1523.9985932617187, C001, 5.58357
6.38325732421875, C002, 4.769724
19.2731953125, C002, 5.29458
19.373117431640626, C002, 9.315544
19.473039306640626, C002, 10.66741
19.57296142578125, C002, 10.95366
59.941449462890624, C002, 9.71053
60.041371337890624, C002, 7.302633
60.14129321289062, C002, 9.744332
60.24121533203125, C002, 11.59614
60.341137451171875, C002, 8.635717
