Time (s), Cell Name, Value
3.94988671875, C000, 5.584065
4.04980859375, C000, 10.92268
4.14973095703125, C000, 9.980881
4.24965283203125, C000, 10.70419
4.34957470703125, C000, 12.31865
4.449496826171875, C000, 11.6944
4.6493408203125, C000, 6.067272
4.7492626953125, C000, 18.36406
4.849184814453125, C000, 18.50659
4.94910693359375, C000, 16.43176
5.04902880859375, C000, 20.26444
20.1372509765625, C000, 8.709776
20.2371728515625, C000, 10.07525
20.3370947265625, C000, 8.258526
20.4370166015625, C000, 10.17081
20.53693896484375, C000, 9.58227
20.63686083984375, C000, 10.02512
20.73678271484375, C000, 17.51358
26.232492919921874, C000, 12.40082
26.332414794921874, C000, 14.65296
26.432336669921874, C000, 11.98157
26.5322587890625, C000, 14.29499
26.632180908203125, C000, 15.90508
26.732102783203125, C000, 14.24534
26.832024658203125, C000, 10.40546
37.5236787109375, C000, 12.59074
37.6236005859375, C000, 13.53364
37.72352294921875, C000, 13.35299
37.82344482421875, C000, 7.373947
38.02328857421875, C000, 14.31067
38.1232109375, C000, 14.69762
38.2231328125, C000, 15.17979
38.3230546875, C000, 11.25962
38.42297680664063, C000, 17.26703
38.52289892578125, C000, 20.33784
38.62282080078125, C000, 11.89011
39.62204077148437, C000, 5.833542
51.812524658203124, C000, 9.327107
51.91244677734375, C000, 10.50435
52.012368896484375, C000, 7.265606
52.112290771484375, C000, 11.39447
52.212212646484375, C000, 11.5818
52.312134765625, C000, 11.45613
52.412056884765626, C000, 10.58209
52.511978759765626, C000, 15.40297
52.61190087890625, C000, 15.73375
52.71182275390625, C000, 17.24173
52.81174487304688, C000, 13.64133
52.911666748046876, C000, 9.393776
53.0115888671875, C000, 10.26768
84.18725268554688, C000, 10.10877
84.28717456054687, C000, 11.01407
84.38709692382812, C000, 7.578968
84.48701879882813, C000, 12.91556
84.58694067382812, C000, 10.65596
84.68686254882813, C000, 8.223164
84.78678491210937, C000, 12.01619
84.88670678710938, C000, 13.89597
84.98662866210938, C000, 15.71391
85.08655078125, C000, 15.55834
85.18647290039063, C000, 14.48528
85.28639477539062, C000, 17.67422
85.38631665039063, C000, 18.40474
85.48623876953125, C000, 15.87181
118.76026489257812, C000, 12.15525
118.86018676757813, C000, 9.701134
118.96010864257812, C000, 11.42865
119.06003100585937, C000, 11.47561
119.15995288085938, C000, 13.29019
119.25987475585937, C000, 10.26185
119.35979663085938, C000, 5.68663
135.04755078125, C000, 7.487278
135.14747290039062, C000, 6.624141
135.24739477539063, C000, 6.439663
143.24115478515625, C000, 7.299019
143.34107690429687, C000, 10.95617
143.44099877929688, C000, 9.378897
143.54092065429688, C000, 11.51905
143.6408427734375, C000, 7.798618
154.73218481445312, C000, 10.36981
154.83210668945313, C000, 7.395619
154.93202880859374, C000, 11.2703
155.03195068359375, C000, 9.458941
155.13187280273436, C000, 11.29475
155.23179467773437, C000, 7.164246
176.51518090820312, C000, 6.766637
176.61510278320313, C000, 11.35312
176.71502465820313, C000, 11.40195
176.81494677734375, C000, 6.680803
176.91486889648436, C000, 8.099506
177.01479077148437, C000, 13.88797
177.11471264648438, C000, 10.15375
199.6970849609375, C000, 6.343084
199.7970068359375, C000, 6.877254
199.9968505859375, C000, 10.03328
200.09677294921875, C000, 9.770369
200.19669482421875, C000, 6.243958
217.28335693359375, C000, 7.235068
217.38327880859376, C000, 8.271894
217.48320068359374, C000, 11.08561
217.58312280273438, C000, 10.31571
217.683044921875, C000, 12.45039
217.782966796875, C000, 9.46328
217.882888671875, C000, 10.94616
239.26619677734374, C000, 9.317742
239.36611889648438, C000, 11.14237
239.4660407714844, C000, 5.958998
239.56596264648437, C000, 11.16297
239.665884765625, C000, 12.00386
244.66198486328125, C000, 7.274297
244.76190673828125, C000, 11.28485
252.9555107421875, C000, 9.555779
253.05543286132811, C000, 5.817813
253.15535473632812, C000, 11.33322
253.25527685546874, C000, 8.399063
253.35519873046874, C000, 8.541458
261.14911474609374, C000, 11.8954
261.24903686523436, C000, 10.18911
261.34895874023437, C000, 6.987621
261.448880859375, C000, 8.739426
265.4457607421875, C000, 13.57381
265.54568286132815, C000, 14.01753
265.64560473632815, C000, 13.06728
265.74552685546877, C000, 12.26517
265.8454487304688, C000, 13.42451
265.9453708496094, C000, 15.73756
266.0452927246094, C000, 11.21865
266.14521484375, C000, 7.075134
266.8446689453125, C000, 6.102364
266.9445908203125, C000, 14.3018
283.13195483398437, C000, 7.377261
283.2318767089844, C000, 12.65247
283.331798828125, C000, 12.62375
283.431720703125, C000, 9.230515
283.5316428222656, C000, 9.521915
283.6315646972656, C000, 8.271797
283.73148681640623, C000, 10.59325
283.83140869140624, C000, 11.76648
283.93133081054685, C000, 13.74324
284.0312529296875, C000, 9.331772
290.22641674804686, C000, 6.957977
290.32633862304687, C000, 13.7787
290.4262607421875, C000, 14.40079
290.52618286132815, C000, 12.98859
290.6261047363281, C000, 15.28712
290.7260268554688, C000, 20.70849
290.8259487304687, C000, 17.08685
290.9258708496094, C000, 19.65077
291.0257927246094, C000, 14.09983
291.12571484375, C000, 16.98176
291.22563671875, C000, 14.01179
291.32555883789064, C000, 12.16628
294.02345263671873, C000, 5.512482
301.0179926757813, C000, 13.39573
301.1179147949219, C000, 12.78755
301.2178369140625, C000, 11.97194
301.3177587890625, C000, 15.68592
301.4176806640625, C000, 11.06068
301.51760278320313, C000, 10.23714
301.61752490234375, C000, 8.796188
301.71744677734375, C000, 18.24651
301.81736865234376, C000, 17.49855
301.9172907714844, C000, 18.24869
302.9165107421875, C000, 5.699364
317.605044921875, C000, 6.387952
317.704966796875, C000, 8.8577
317.804888671875, C000, 14.31665
317.9048107910156, C000, 11.1409
318.00473291015624, C000, 14.30866
318.10465478515624, C000, 12.30346
318.20457666015625, C000, 11.55267
318.30449877929686, C000, 7.600758
326.997712890625, C000, 12.31105
327.097634765625, C000, 8.39835
327.197556640625, C000, 13.7902
327.2974787597656, C000, 13.47603
327.39740087890624, C000, 11.70838
327.49732275390625, C000, 6.838795
327.59724462890625, C000, 5.93119
327.6971669921875, C000, 13.95453
327.7970888671875, C000, 14.86153
327.8970107421875, C000, 18.46091
327.9969326171875, C000, 13.55982
328.0968549804688, C000, 8.422203
340.88687084960935, C000, 7.371848
340.98679272460936, C000, 5.74616
341.08671459960937, C000, 10.32406
341.18663696289065, C000, 9.491175
341.28655883789065, C000, 10.17781
341.3864807128906, C000, 13.32913
341.4864028320313, C000, 8.853073
341.5863249511719, C000, 13.03698
341.6862468261719, C000, 11.09072
341.7861687011719, C000, 13.38725
341.8860908203125, C000, 16.35123
341.98601293945313, C000, 13.38316
356.37478076171874, C000, 10.74229
356.47470288085935, C000, 10.1837
356.57462475585936, C000, 9.145645
356.67454663085937, C000, 11.27544
356.77446875, C000, 8.444233
356.8743908691406, C000, 12.16602
356.9743127441406, C000, 12.23946
357.2740788574219, C000, 17.83668
357.37400073242185, C000, 10.06085
359.47236279296874, C000, 8.190174
359.57228491210935, C000, 19.18126
359.67220678710936, C000, 13.46365
359.77212866210937, C000, 14.52459
359.87205078125, C000, 17.71397
359.97197265625, C000, 17.42051
360.0718947753906, C000, 15.84705
360.1718168945313, C000, 6.796638
367.86581079101563, C000, 11.18438
367.96573266601564, C000, 10.51062
368.06565478515626, C000, 12.77302
368.16557690429687, C000, 10.9998
368.2654987792969, C000, 14.54778
368.3654208984375, C000, 14.83484
368.86503076171874, C000, 17.91692
368.96495263671875, C000, 21.54365
369.06487475585936, C000, 17.10072
369.164796875, C000, 14.41118
369.5644848632812, C000, 10.45881
369.66440673828123, C000, 20.73647
369.76432861328124, C000, 16.45244
384.35294067382813, C000, 9.299025
384.45286279296874, C000, 9.229136
384.55278491210936, C000, 6.388077
384.65270678710937, C000, 9.509943
384.7526286621094, C000, 8.657818
384.85255078125, C000, 12.34912
384.9524729003906, C000, 8.89814
385.0523947753906, C000, 16.45183
385.1523166503906, C000, 14.70422
385.25223876953123, C000, 13.44466
385.35216088867185, C000, 6.756905
427.3194006347656, C000, 6.910697
427.4193227539063, C000, 9.46946
427.5192448730469, C000, 10.19709
427.6191667480469, C000, 11.8956
433.5145646972656, C000, 5.971731
433.61448681640627, C000, 10.56027
433.7144089355469, C000, 9.417654
433.8143308105469, C000, 8.091719
434.11409692382813, C000, 12.98954
434.21401879882814, C000, 13.7416
434.31394067382814, C000, 15.55233
434.41386254882815, C000, 12.86719
451.60044677734373, C000, 7.649427
451.70036889648435, C000, 7.661265
451.80029077148436, C000, 7.996543
451.90021264648436, C000, 9.400976
452.000134765625, C000, 11.3148
452.10005688476565, C000, 11.0354
452.1999787597656, C000, 11.00439
457.79561083984373, C000, 8.812108
457.89553271484374, C000, 11.18091
457.99545483398435, C000, 14.20014
458.09537670898436, C000, 13.79224
458.195298828125, C000, 11.40361
458.295220703125, C000, 10.81647
458.3951428222656, C000, 13.0145
458.4950646972656, C000, 15.81873
458.5949868164063, C000, 15.78377
458.6949089355469, C000, 13.14796
458.7948308105469, C000, 11.48757
458.89475268554685, C000, 5.634262
458.9946748046875, C000, 9.349136
470.785470703125, C000, 6.995524
470.8853928222656, C000, 8.720294
470.9853146972656, C000, 7.863997
471.0852368164062, C000, 9.682125
471.18515869140623, C000, 10.65143
471.2850808105469, C000, 11.65307
471.3850029296875, C000, 10.63917
471.4849248046875, C000, 16.06332
471.5848466796875, C000, 12.07677
