Time (s), Cell Name, Value
24.5499951171875, C000, 9.050879
24.6499169921875, C000, 7.303962
24.74983935546875, C000, 7.267264
24.84976123046875, C000, 9.867739
24.94968310546875, C000, 9.385757
36.640557373046875, C000, 11.47723
36.740479248046874, C000, 11.55855
36.840401123046874, C000, 13.44061
36.940322998046874, C000, 10.888
37.040245361328125, C000, 14.72048
37.140167236328125, C000, 12.2425
37.240089111328125, C000, 11.72838
37.340010986328124, C000, 5.027985
37.539855224609376, C000, 4.203621
37.639777099609375, C000, 15.56091
37.73969921875, C000, 16.89252
37.83962133789063, C000, 19.00639
37.93954321289063, C000, 16.28983
38.039465087890626, C000, 4.554024
60.92160327148437, C000, 9.347079
61.02152514648437, C000, 10.55044
61.12144702148437, C000, 10.54175
61.221369140625, C000, 8.869322
63.61949731445313, C000, 5.305093
63.71941918945313, C000, 15.66553
63.81934106445313, C000, 15.60699
63.91926318359375, C000, 15.89257
64.01918530273437, C000, 15.5882
64.11910717773438, C000, 17.49305
64.21902905273437, C000, 17.81346
64.318951171875, C000, 16.50604
64.41887329101563, C000, 11.9838
64.71863916015624, C000, 12.40289
64.81856127929687, C000, 21.21066
64.91848315429688, C000, 19.93315
65.0184052734375, C000, 17.49261
65.717859375, C000, 4.571167
78.90756323242188, C000, 8.201174
79.00748510742187, C000, 9.643873
79.10740698242188, C000, 10.04541
79.20732934570313, C000, 10.88792
79.30725122070312, C000, 10.65055
79.40717309570313, C000, 11.42779
79.50709497070312, C000, 14.22237
79.60701733398437, C000, 15.00074
79.70693920898438, C000, 15.07719
79.80686108398437, C000, 16.24716
96.59375708007812, C000, 6.428248
96.69367919921875, C000, 9.623686
96.79360131835938, C000, 6.98813
96.89352319335937, C000, 8.684509
96.99344506835938, C000, 4.649561
98.49227514648437, C000, 12.77754
98.592197265625, C000, 18.14823
98.692119140625, C000, 15.36077
98.79204125976563, C000, 17.14344
98.89196313476563, C000, 14.17039
98.99188525390625, C000, 16.1685
112.28151123046875, C000, 11.77697
112.38143334960938, C000, 6.966567
112.48135522460937, C000, 8.057119
112.58127709960938, C000, 13.5339
112.68119921875, C000, 13.80758
112.78112133789062, C000, 9.240044
112.88104321289063, C000, 7.648705
112.98096508789062, C000, 16.51193
113.08088720703125, C000, 11.15001
113.38065307617188, C000, 9.685135
113.48057495117187, C000, 8.96447
125.77098120117188, C000, 12.00675
125.8709033203125, C000, 10.89546
125.9708251953125, C000, 13.33487
126.0707470703125, C000, 8.803638
126.17066918945312, C000, 10.90091
126.27059130859375, C000, 14.27817
126.37051318359374, C000, 8.563026
130.96692504882813, C000, 11.71555
131.06684716796875, C000, 14.0856
